Id,title,score
as4172,alex james: slowing down fast fashion,3.5010593220338984
as4173,alex in wonderland,3.564516129032258
as4174,act naturally,3.4615384615384617
as4175,abandoned,3.4956709956709955
as4176,a time for heaven,3.5480392156862743
as4177,30 minutes to relax in nature,3.452884615384616
as4178,15-minute yoga core 1.0 workout,3.477867203219316
as4179,15-minute hiit one 8.0 (tabata workout with weights),3.506986027944112
as4180,15-minute full body balance & tone 7.0 workout (with weights),3.5066518847006654
as4181,13th locker,3.445859872611465
as4182,yardie,3.4520833333333334
as4183,when the moon was full,3.481876332622601
as4184,time,3.508858267716536
as4185,the music of silence,3.537
as4186,the horse dancer,3.567796610169492
as4187,telephone operator,3.5842105263157893
as4188,technotise: edit & i,3.4979591836734696
as4189,sumukhi suresh - don’t tell amma,3.5752032520325203
as4190,strange days at blake holsey high,3.5690021231422504
as4191,status update,3.5544554455445545
as4192,nemr: no bombing in beirut,3.572072072072072
as4193,my contract,3.493617021276596
as4194,mara: river of death,3.534907597535934
as4195,learning with little baby bum,3.594279661016949
as4196,hummingbirds,3.625
as4197,from other worlds,3.556423611111111
as4198,fantastic learning songs - little baby bum,3.4683544303797467
as4199,emotional fool,3.5051546391752577
as4200,dudes & dragons,3.416304347826087
as4201,different worlds,3.4852320675105486
as4202,dead man's cards,3.546666666666667
as4203,dark was the night,3.552738336713996
as4204,"come on, tarzan",3.555776892430279
as4205,cocktail hour cities edition ii,3.543710021321961
as4206,christian hymns,3.4614512471655328
as4207,burb patrol,3.5586956521739133
as4208,brazilian empire,3.573469387755102
as4209,blondie maxwell never loses,3.561571125265393
as4210,astitwa,3.530720338983051
as4211,andy murray: resurfacing (4k uhd),3.5296610169491527
as4212,15-minute full body blast 3.0 workout,3.605532786885246
as4213,15-minute cardio core 7.0 workout (with weights),3.566737288135593
as4214,ye re ye re paisa 2,3.5570824524312896
as4215,wild horses,3.487755102040816
as4216,we still say grace,3.510224948875256
as4217,vanga,3.5453563714902807
as4218,troop zero,3.4866369710467704
as4219,till the clouds roll by,3.571129707112971
as4220,the salesman,3.5674603174603177
as4221,the moors murders,3.5726315789473686
as4222,the mcmasters,3.58445945945946
as4223,the lou gehrig story,3.5071868583162216
as4224,the legion,3.441584158415841
as4225,the final season,3.563736263736264
as4226,the fatal game,3.571428571428572
as4227,the blue gardenia,3.485200845665962
as4228,tammy pescatelli: finding the funny,3.4938900203665986
as4229,sweet karma,3.593814432989691
as4230,supergrid,3.4966887417218544
as4231,stalked by my doctor: the return,3.5
as4232,sharknado 2: the second one,3.544715447154472
as4233,seven alone,3.545090180360721
as4234,seated yoga level ii,3.4810526315789474
as4235,seagulls,3.542168674698796
as4236,rio grande,3.5543689320388347
as4237,red sea,3.6118279569892473
as4238,papillon,3.5667976424361494
as4239,nursery rhymes volume 11 by little baby bum - animals,3.5337301587301586
as4240,next,3.5889370932754883
as4241,new classic nursery rhymes by little baby bum,3.5789473684210527
as4242,lucy shimmers and the prince of peace,3.583682008368201
as4243,little secrets,3.571578947368421
as4244,little baby bum best hits: itsy bitsy spider and more kids songs!,3.444331983805668
as4245,led zeppelin: dazed and confused,3.599128540305011
as4246,lady you shot me: the life and death of sam cooke,3.465
as4247,lady bloodfight,3.439
as4248,"kirk whalum: the gospel according to jazz, chapter iv",3.506012024048096
as4249,i am gangster,3.5752032520325203
as4250,home sweet hell,3.490546218487395
as4251,hellraiser,3.443991853360489
as4252,heathers,3.5212981744421907
as4253,go buster by little baby bum,3.581611570247934
as4254,frankenstein,3.513238289205703
as4255,double dragon,3.525562372188139
as4256,dirty,3.453878406708596
as4257,demon house,3.5455486542443064
as4258,centipede,3.507276507276507
as4259,boyz 2,3.5184757505773674
as4260,blader season1,3.4785553047404063
as4261,a year and change,3.5288248337028825
as4262,47 meters down: uncaged (4k uhd),3.463617463617464
as4263,15-minute yoga flow 1.0 (workout),3.468682505399568
as4264,15-minute total body tone-up 8.0 workout (with weights),3.521920668058455
as4265,yuvarathnaa (telugu),3.528
as4266,wounded by the wind,3.531182795698925
as4267,v (telugu),3.531578947368421
as4268,two friends,3.5065934065934066
as4269,the rape of nanking,3.496039603960396
as4270,the legend: the bessie coleman story,3.5254777070063694
as4271,the jack in the box,3.570841889117044
as4272,the evening star,3.535860655737705
as4273,reaching for the moon,3.4301075268817205
as4274,prince among slaves,3.437894736842105
as4275,philip roth: unmasked,3.463842975206612
as4276,perfect weapon,3.5606382978723405
as4277,pawn sacrifice,3.569502074688797
as4278,new york city's 5th avenue at night for sleep,3.5680412371134023
as4279,manchild: the schea cotton story,3.570140280561122
as4280,loaded,3.5400801603206413
as4281,legend of the red dragon,3.526018099547511
as4282,keiko the untold story of the star of free willy,3.5233918128654973
as4283,jathi ratnalu,3.5167014613778704
as4284,idaho the movie,3.5369565217391306
as4285,hot mess,3.531578947368421
as4286,historias lamentables,3.560574948665298
as4287,happy go lucky (1936),3.547713717693837
as4288,go / don't go,3.521590909090909
as4289,garnet's gold,3.5804597701149423
as4290,cycle,3.516806722689076
as4291,cpac: the world is watching,3.522727272727273
as4292,cleaning lady,3.57085020242915
as4293,cheers for miss bishop,3.575949367088608
as4294,caught up,3.537473233404711
as4295,biswa kalyan rath: sushi,3.520231213872832
as4296,bank alarm,3.560276679841897
as4297,apartment 212,3.5950413223140494
as4298,all creatures big and small,3.545880149812734
as4299,a wife's nightmare,3.51174168297456
as4300,10 items or less,3.520454545454545
as4301,world trade center,3.5348101265822787
as4302,wonderstruck,3.6004415011037527
as4303,white wolves: ghosts of the arctic,3.5311850311850312
as4304,westwood: punk. icon. activist,3.5442913385826773
as4305,we were children,3.52680412371134
as4306,the wild swans,3.610062893081761
as4307,the pollinators,3.561571125265393
as4308,the loved ones,3.5698380566801617
as4309,the fanatic,3.582627118644068
as4310,stinger,3.524336283185841
as4311,siva-ii,3.5871743486973946
as4312,samantha hale: only happy when it's raining men,3.492094861660079
as4313,redhead,3.549019607843137
as4314,razorteeth,3.4683026584867074
as4315,original kids song by hooplakidz,3.44908350305499
as4316,old macdonald had a farm & more kids songs - super simple songs,3.5136986301369864
as4317,never grow old,3.49402390438247
as4318,little annie rooney,3.4889380530973453
as4319,knights of newgate,3.583333333333333
as4320,kadaram kondan,3.577777777777778
as4321,it's a wonderful life,3.493723849372385
as4322,iraq's secret sex trade,3.54158215010142
as4323,in the blood,3.5299586776859506
as4324,i'm in love with a church girl,3.560515873015873
as4325,i hate kids,3.466216216216216
as4326,howlin' wolf - the howlin' wolf story - the secret history of rock & roll,3.530425963488844
as4327,hot wheels city,3.558764940239044
as4328,gotti,3.468287526427061
as4329,gelo,3.571280991735537
as4330,fortitude,3.489626556016597
as4331,firesign theatre's hot shorts,3.520242914979757
as4332,finding jesus,3.514069264069264
as4333,fasten your seatbelt,3.5197095435684647
as4334,fanchon the cricket,3.482142857142857
as4335,escape plan: the extractors (4k uhd),3.494887525562372
as4336,clifford's really big movie,3.5460385438972164
as4337,casting the net,3.525900900900901
as4338,camp arrowhead,3.508968609865471
as4339,calls,3.4579158316633265
as4340,bright hill road,3.602020202020202
as4341,bramma,3.542462845010616
as4342,blippi's educational adventures,3.549689440993789
as4343,babybus - nursery rhymes & kids songs (volume 1),3.56827731092437
as4344,aeon flux,3.52431906614786
as4345,the reef,3.541164658634538
as4346,the council,3.4273127753303965
as4347,tennessee whiskey: the dean dillon story,3.5631364562118124
as4348,rambo: last blood (4k uhd),3.5188888888888887
as4349,numb,3.54728370221328
as4350,look away,3.502247191011236
as4351,iceberg slim: portrait of a pimp,3.4971698113207546
as4352,alison,3.658119658119658
as4353,#lucky number,3.5339321357285427
as4354,yuvarathnaa (tamil),3.576109936575053
as4355,yuvarathnaa (hindi),3.5139442231075697
as4356,who needs enemies,3.5606382978723405
as4357,two night stand,3.5638297872340425
as4358,trust me,3.5706401766004414
as4359,the priest,3.613445378151261
as4360,the pleasure garden,3.522357723577236
as4361,the greatest story ever told - an all-star cast in this biblical epic,3.536610878661088
as4362,the boarding school: las cumbres,3.51840490797546
as4363,sultan,3.6280087527352296
as4364,sounds of silence,3.535476718403548
as4365,siva-i,3.5511482254697286
as4366,prayanikudu,3.4429460580912865
as4367,prathi friendu avasramera,3.5901826484018264
as4368,"power of the resurrection - christ's crucifixion, resurrection, & ascension",3.496606334841629
as4369,"pinkfong! super wheels (cars, trucks, buses and more)",3.527114967462039
as4370,pinkfong! baby shark sing-along,3.53125
as4371,pinkfong! baby shark & more animal songs,3.530082987551867
as4372,overheard 3,3.479207920792079
as4373,overheard 2,3.555110220440882
as4374,nocturne,3.575268817204301
as4375,night of the bear,3.3774900398406373
as4376,nick of time,3.503105590062112
as4377,monsieur lazhar,3.482217573221757
as4378,mirugaa,3.5376569037656904
as4379,maguva disha marindhi,3.5229759299781183
as4380,looking for an angel,3.6061507936507935
as4381,learning the hard way,3.471111111111111
as4382,katie bird,3.495850622406639
as4383,kacche dhaagey,3.553610503282276
as4384,"jeff, who lives at home",3.580375782881002
as4385,intolerance no more,3.50210970464135
as4386,insanity,3.488752556237219
as4387,i beheld his glory - celebrating the inspiring events of jesus' last days,3.492798353909465
as4388,i basilischi,3.6228813559322033
as4389,honeymoon with mom,3.580508474576271
as4390,"goodbye, butterfly",3.4526315789473685
as4391,five little ducks nursery rhymes for babies in indonesian,3.600798403193613
as4392,dosth mera dosth,3.507865168539326
as4393,crshd,3.521495327102804
as4394,coimbatore mappillai,3.504
as4395,christmas do-over,3.5456273764258555
as4396,c-bar,3.468220338983051
as4397,bhalobasar onek naam,3.5734126984126986
as4398,beta,3.4559118236472948
as4399,backstabbed,3.603305785123967
as4400,ann rule's too late to say goodbye,3.4819532908704884
as4401,all joking aside,3.559118236472946
as4402,adrift in soho,3.564876957494408
as4403,acquainted,3.552147239263804
as4404,aalo chhaya,3.6192842942345926
as4405,wander,3.553435114503817
as4406,treasure inn,3.5080645161290325
as4407,stranger in the house,3.571011673151751
as4408,six ball,3.5602536997885834
as4409,sawah,3.5363070539419086
as4410,plato's reality machine,3.525
as4411,pastel yumi: the magic idol,3.4857142857142858
as4412,on the road to berlin,3.451167728237792
as4413,naa katha,3.5277207392197125
as4414,megaconda,3.5089463220675943
as4415,mean man: the story of chris holmes,3.598989898989899
as4416,jana,3.505952380952381
as4417,forget me not,3.5117773019271947
as4418,dumb-ish,3.5290697674418605
as4419,dead or?,3.523232323232324
as4420,concrete jungle,3.453346855983773
as4421,beautiful reborn flower,3.540217391304348
as4422,attraction to paris,3.5721868365180467
as4423,ami sudhu cheyechhi tomay,3.5794701986754967
as4424,yedu chepala kadha,3.467948717948718
as4425,word of honor,3.526997840172786
as4426,time of death,3.567622950819672
as4427,the surface,3.5137130801687766
as4428,the reef 2,3.5168986083499005
as4429,the making of america's most dangerous city,3.6226215644820297
as4430,the haunting of barney palmer,3.496732026143791
as4431,the canterville ghost,3.522813688212928
as4432,switzerland,3.5355450236966823
as4433,strangers,3.502202643171806
as4434,souvenir,3.5463917525773194
as4435,righteous villains,3.451345755693582
as4436,red rage,3.451965065502184
as4437,original gangster,3.563241106719368
as4438,officer,3.5843881856540083
as4439,memories of nanette,3.5439453125
as4440,love life & pakodi,3.5283842794759823
as4441,locusts,3.506342494714588
as4442,little kingdom,3.482142857142857
as4443,jade,3.5021413276231264
as4444,hollywood north,3.549689440993789
as4445,he's mine not yours,3.4226190476190474
as4446,five little babies children's songs in indonesian - bob the train,3.4909274193548385
as4447,everybody changes,3.5707762557077625
as4448,dosar,3.581168831168831
as4449,discarded lovers,3.574844074844074
as4450,devarakondalo vijay prema katha,3.5059171597633134
as4451,dark seed,3.553347280334728
as4452,"cryptopia: bitcoin, blockchains, and the future of the internet",3.4814814814814814
as4453,confession,3.553648068669528
as4454,ashby,3.530066815144766
as4455,6 days,3.4763374485596708
as4456,22 bullets,3.597315436241611
as4457,winx club,3.672727272727273
as4458,uncle frank,3.5729166666666665
as4459,team mendeleev,3.557446808510638
as4460,sweet home carolina,3.511286681715576
as4461,safe inside,3.53125
as4462,parallel,3.5541338582677167
as4463,mike the knight,3.49581589958159
as4464,left behind: the movie,3.5277777777777777
as4465,kitty mammas,3.4688128772635816
as4466,kelvin el magnetico,3.5399159663865545
as4467,honey boy,3.5473790322580645
as4468,girl/girl scene - the movie,3.6278825995807127
as4469,criaturas sos,3.526766595289079
as4470,chemical hearts,3.5927152317880795
as4471,bryan callen: complicated apes,3.5228260869565218
as4472,bad blood: a cautionary tale,3.5668103448275863
as4473,arnez j: racially motivated,3.5978947368421053
as4474,7500,3.517699115044248
as4475,wetbacks,3.492842535787321
as4476,transgenders: pakistan's open secret,3.384042553191489
as4477,the supa strikas,3.4680616740088106
as4478,sweet deception,3.538310412573674
as4479,secrets,3.578288100208768
as4480,sebastian maniscalco: aren't you embarrassed?,3.596311475409836
as4481,pataakha,3.544989775051125
as4482,one child nation,3.503125
as4483,ocean to sky,3.557986870897156
as4484,ninu veedani needanu nene,3.548418972332016
as4485,mrs pollifax spy,3.528183716075157
as4486,missing mom,3.452330508474576
as4487,lol - hasse toh phasse,3.4396378269617705
as4488,hold,3.5064794816414686
as4489,hindu raga music for yoga,3.5303030303030303
as4490,high noon,3.5322916666666666
as4491,ethan the dump truck,3.555555555555556
as4492,enakkoru magan pirappan,3.5042462845010616
as4493,doug stanhope's the unbookables,3.539761431411531
as4494,do you wanna dance?,3.6691489361702128
as4495,copper mountain,3.508714596949891
as4496,color crew all about colors,3.583150984682713
as4497,anu menon: wonder menon,3.519791666666667
as4498,a date with murder,3.5518672199170123
as4499,raabta,3.5344444444444445
as4500,yo,3.591451292246521
as4501,the pilgrim's progress,3.5720430107526884
as4502,the maiden and the wolves,3.634989200863931
as4503,the klansman,3.537894736842105
as4504,taxi blues,3.575757575757576
as4505,soulmate,3.498922413793104
as4506,saina,3.4721627408993574
as4507,persecution,3.5869565217391304
as4508,nene raju nene mantri,3.574795081967213
as4509,love vertigo,3.622159090909091
as4510,live-in maid (english subtitled),3.551059730250482
as4511,let there be light,3.5332681017612524
as4512,last stop paradise,3.601694915254237
as4513,jack and the beanstalk,3.6032719836400817
as4514,interlude,3.4524838012958963
as4515,in the arms of my enemy,3.552685950413223
as4516,iceberg,3.521560574948665
as4517,i love you too,3.5204918032786887
as4518,don't forget you're going to die,3.520042194092827
as4519,diary of a chambermaid,3.574235807860262
as4520,climax,3.43847874720358
as4521,burnt out,3.520299145299145
as4522,blame it on fidel,3.4837310195227764
as4523,all fired up,3.5610278372591004
as4524,a shot in the dark,3.540983606557377
as4525,a night in versailles,3.5365853658536586
as4526,tru love,3.5481400437636763
as4527,the bid,3.5446808510638297
as4528,tabù,3.474
as4529,revisitant,3.549689440993789
as4530,remember pearl harbor,3.4375
as4531,red ribbon blues (restored),3.5602536997885834
as4532,raasi,3.459349593495935
as4533,one of her own,3.4989339019189765
as4534,my month with mrs potter,3.587701612903226
as4535,learning & early education for kids,3.5381944444444446
as4536,kylie minogue: showtime,3.5111336032388665
as4537,error in judgement,3.529850746268657
as4538,cut the rope: om nom stories - holiday specials,3.582474226804124
as4539,address unknown,3.4757894736842103
as4540,10.0 earthquake,3.556862745098039
as4541,wonder boy for president,3.5436681222707422
as4542,what if,3.5375854214123006
as4543,urvi,3.524058577405858
as4544,uncle p,3.5031645569620253
as4545,truck tunes,3.535476718403548
as4546,tranquillo,3.629032258064516
as4547,the sword and the brocade,3.601063829787234
as4548,the statement,3.524950099800399
as4549,the odds,3.5367816091954025
as4550,the king's guard,3.492569002123142
as4551,the hornet's nest,3.5694444444444446
as4552,the heroin king of baltimore,3.535885167464115
as4553,the exorcism in amarillo,3.5400890868596884
as4554,the brotherhood,3.521428571428572
as4555,steve lemme & kevin heffernan: the potential farewell tour,3.437093275488069
as4556,spread,3.59375
as4557,secret lives,3.6656626506024095
as4558,roberrt (4k uhd),3.564128256513026
as4559,roberrt,3.5437881873727086
as4560,ro raha hai dil,3.564159292035398
as4561,ring of darkness,3.551124744376278
as4562,reversion,3.510706638115632
as4563,relaxing beach campfire 8 hours,3.573068893528184
as4564,ramanaa,3.52542372881356
as4565,raja hindustani,3.4674698795180725
as4566,raccoon valley,3.525
as4567,pinkfong! if sharks are happy,3.49789029535865
as4568,phenix,3.5174418604651163
as4569,office air,3.527667984189723
as4570,ni chang,3.5294736842105263
as4571,naz & maalik,3.478448275862069
as4572,most wanted,3.545738045738046
as4573,morphle - adventures of mila and morphle,3.551470588235294
as4574,monchuri,3.5
as4575,mitzi... roarin' in the 20s,3.5848017621145374
as4576,long lost son,3.551334702258727
as4577,little cooper,3.5532128514056227
as4578,late night,3.47450110864745
as4579,jugni,3.5103734439834025
as4580,how to steal a dog,3.605555555555556
as4581,hell house llc,3.4483870967741934
as4582,happy home,3.654690618762475
as4583,ghost files germany,3.479591836734694
as4584,gentle tropical rainstorm for sleep 9 hours,3.538613861386138
as4585,gen-y cops,3.606707317073171
as4586,expiry,3.5388446215139444
as4587,escape from a nazi death camp,3.5310421286031044
as4588,en jeevan paduthu,3.4851380042462843
as4589,elliott morgan: holy sh*t,3.659751037344398
as4590,dolly's stories,3.533811475409836
as4591,dil hai tumhara,3.434375
as4592,dhonni meye,3.471028037383177
as4593,cup of love,3.5610766045548656
as4594,crown heights,3.4820627802690582
as4595,compulsion,3.493041749502982
as4596,christmas with the karountzoses,3.467280163599182
as4597,caribbean cookout,3.532978723404255
as4598,bunnyman vengeance,3.512684989429176
as4599,blippi - educational videos for toddlers,3.519427402862985
as4600,binhi,3.476241900647948
as4601,baabul,3.4957627118644066
as4602,available,3.4918032786885247
as4603,arishadvarga,3.5689277899343543
as4604,airline disaster: crash of the century,3.476861167002012
as4605,accidental christmas,3.45945945945946
as4606,a night in old mexico,3.4814814814814814
as4607,15-minute full body burn 3.0 workout,3.53099173553719
as4608,10-minute guided meditation,3.4793926247288502
as4609,young charlie chaplin,3.586744639376218
as4610,winter warrior,3.4655172413793105
as4611,trafficked,3.611238532110092
as4612,shadow government,3.556367432150313
as4613,rohan joshi: wake n bake,3.523565573770492
as4614,off the menu,3.5081799591002043
as4615,nikka zaildar 3,3.449897750511248
as4616,learn colors with face painting,3.5452631578947367
as4617,kuldip patwal - i didn't do it,3.517429193899782
as4618,clip: sanjeevani,3.5020576131687244
as4619,best of gecko's garage,3.520042194092827
as4620,anonymous,3.56988188976378
as4621,adithya varma,3.5210084033613445
as4622,adam newman: fuzzies,3.551906779661017
as4623,wired outdoors,3.6340425531914895
as4624,wajah tum ho,3.4753320683111952
as4625,tum bin ii,3.552192066805845
as4626,trapper jake,3.5135135135135136
as4627,the adventures of thomas and felix,3.498015873015873
as4628,teraa surroor,3.527462121212121
as4629,super fast,3.5984848484848486
as4630,simran,3.5427974947807934
as4631,sarbjit,3.5887755102040817
as4632,rock n' roll christmas,3.614197530864197
as4633,respite,3.5857787810383748
as4634,noor,3.4934924078091107
as4635,magic max,3.55625
as4636,learn to read with max the glow train!,3.562913907284768
as4637,junooniyat,3.524159663865546
as4638,i saw mommy kissing santa claus,3.5494186046511627
as4639,hindi medium,3.553684210526316
as4640,chef,3.4692671394799053
as4641,bhoomi,3.5723684210526314
as4642,angel of death,3.5484536082474225
as4643,the howling: new moon rising,3.552410901467505
as4644,solar destruction,3.59915611814346
as4645,premonition,3.466733870967742
as4646,neha,3.541577825159915
as4647,"my captain, mr. underground",3.534412955465587
as4648,mumbai saga,3.498896247240618
as4649,michael gelbart: all new smash hits,3.546653144016227
as4650,loudermilk,3.5315126050420167
as4651,jigsaw,3.574786324786325
as4652,bible land passages,3.476293103448276
as4653,berserkers,3.5557894736842104
as4654,a most beautiful thing,3.5737704918032787
as4655,war (hindi),3.583509513742072
as4656,tom segura: completely normal,3.521415270018622
as4657,the phantom,3.4840954274353875
as4658,the cry of the owl,3.5574324324324325
as4659,survive the night,3.5332618025751072
as4660,steve and maggie - haunted halloween special (vol. 4),3.541164658634538
as4661,skin,3.520153550863724
as4662,sherlock holmes: the sign of four,3.5749027237354087
as4663,ratnagiri,3.545801526717557
as4664,pinkfong! sports club,3.51310861423221
as4665,no intimacy implied,3.520316027088036
as4666,mortal,3.435747663551402
as4667,meteor moon,3.568788501026694
as4668,"love, millennial style",3.5656565656565657
as4669,last flag flying,3.615241635687733
as4670,iq,3.505530973451328
as4671,intersection,3.495771670190275
as4672,h.h. holmes: america's first serial killer,3.560824742268041
as4673,got my hustle up,3.554409005628518
as4674,doug stanhope: beer hall putsch,3.535928143712575
as4675,dark matters (2018),3.443204868154158
as4676,curse of mardi gras,3.6095444685466376
as4677,chi-raq,3.5368525896414345
as4678,bad samaritan,3.591594827586207
as4679,babu,3.552
as4680,ameluk - based on a story which could be true,3.5539419087136928
as4681,agent sai srinivasa athreya (kannada),3.5319148936170213
as4682,wish you well,3.578093306288032
as4683,"watch out, we're mad!",3.571729957805907
as4684,the transporter refueled,3.513215859030837
as4685,the herald and the horror,3.563106796116505
as4686,the adventures of mark twain,3.5207900207900207
as4687,super sleuths - midsomer murders,3.5363070539419086
as4688,spinster,3.584763948497854
as4689,smiley,3.520042194092827
as4690,smiles of sad men,3.57843137254902
as4691,scary bride,3.5615550755939527
as4692,martin lawrence: doin' time: uncut,3.6213389121338913
as4693,manchester by the sea,3.570281124497992
as4694,"love, repeat",3.551391862955032
as4695,ivanov,3.540084388185654
as4696,immortal combat: the code,3.4773218142548594
as4697,hogu's love,3.480806142034549
as4698,himalaya calling - overland to the highest passes in the world,3.5673076923076925
as4699,dead voices,3.461697722567288
as4700,daddydelphia,3.576158940397351
as4701,cornered,3.5709812108559498
as4702,clip: three anecdotes and a joint,3.548514851485149
as4703,blossoms of faith,3.5259615384615386
as4704,behind closed doors,3.475235849056604
as4705,asin_tombstone_test_target,3.566315789473684
as4706,zaki chan,3.6454545454545455
as4707,you belong to me,3.4952830188679247
as4708,winter begonia,3.497942386831276
as4709,vakeel saab,3.5115062761506275
as4710,tom clancy's without remorse,3.519646365422397
as4711,those people,3.521097046413502
as4712,the somme,3.583333333333333
as4713,the man from kathmandu,3.55427974947808
as4714,solar impact,3.555429864253393
as4715,silence (tamil),3.5675965665236054
as4716,seduced,3.6068464730290457
as4717,"scotland, pa",3.477642276422764
as4718,roger,3.5185185185185186
as4719,rock on,3.5232793522267207
as4720,prince of central park,3.6268343815513626
as4721,paranormal investigation agency,3.4394904458598727
as4722,night of a lone owl,3.5602150537634407
as4723,mike case in: the big kiss off,3.58077709611452
as4724,maikol yordan 2: the faraway cure,3.4662004662004664
as4725,lupin the 3rd part 4 (english dub),3.5322222222222224
as4726,lost heart,3.5411899313501145
as4727,karwaan,3.516563146997929
as4728,how to catch a serial killer,3.5413135593220337
as4729,ghost box,3.5082304526748973
as4730,"edgar allan poe's ""the oval portrait""",3.513265306122449
as4731,dominick dunne: after the party,3.4532908704883227
as4732,doli saja ke rakhna,3.5640243902439024
as4733,diablo,3.4562118126272914
as4734,confessions of an action star,3.503086419753086
as4735,capturing the light,3.558086560364465
as4736,borat supplemental reporting,3.528810408921933
as4737,big eden,3.498069498069498
as4738,bad blood,3.534934497816594
as4739,bacterium,3.625
as4740,angel,3.513948497854077
as4741,100m criminal conviction,3.59297520661157
as4742,younger & younger,3.4662790697674417
as4743,tusks,3.5236559139784944
as4744,trade winds,3.4642105263157896
as4745,theethum nandrum,3.504048582995952
as4746,the wild blue yonder,3.49685534591195
as4747,the struggle 2: the dilemma,3.5552016985138004
as4748,the shootist,3.524468085106383
as4749,the manchurian candidate (2004),3.563508064516129
as4750,the luck of ginger coffey,3.548514851485149
as4751,the little king,3.572340425531915
as4752,the last round-up,3.486021505376344
as4753,the house of screaming death,3.561965811965812
as4754,the house across the bay,3.5294117647058822
as4755,the crystal ball,3.600414078674948
as4756,the bone garden,3.511627906976744
as4757,the big sombrero,3.5892857142857144
as4758,sweet mahogany 2: pure indulgence,3.5063559322033897
as4759,swargakkunnile kuriakose,3.4457831325301207
as4760,sugarbaby,3.552147239263804
as4761,stander,3.450873362445414
as4762,signs of life,3.557053941908713
as4763,salmonberries,3.526371308016877
as4764,ruin agency,3.547227926078029
as4765,rosalie goes shopping,3.5851926977687625
as4766,rogue cell 2: shadow warrior,3.5677290836653386
as4767,road to redemption,3.524390243902439
as4768,rim of the canyon,3.5825335892514394
as4769,riders of the whistling pines,3.5033860045146725
as4770,reset,3.462105263157895
as4771,red headed stranger,3.566945606694561
as4772,psycho kickboxer,3.5814889336016096
as4773,phantom of the grindhouse,3.57521186440678
as4774,my country,3.481521739130435
as4775,music & murder 2,3.4737394957983194
as4776,marvin & tige,3.523565573770492
as4777,loaded pistols,3.47438524590164
as4778,landshark,3.595905172413793
as4779,journal of the mysterious creatures,3.565934065934066
as4780,interviewing monsters and bigfoot,3.5452538631346577
as4781,i met my love again,3.5
as4782,gulaebaghavali,3.466804979253112
as4783,ghetto dawg,3.4887295081967213
as4784,foxpro hunting,3.4945054945054945
as4785,five last days,3.570866141732284
as4786,eternally yours,3.698924731182796
as4787,double edge,3.504576659038902
as4788,clive barker's underworld,3.4606382978723405
as4789,child's play,3.583
as4790,c.p.o. sharkey,3.5735887096774195
as4791,border blues,3.5276008492569004
as4792,blockade,3.516569200779727
as4793,beauty queen butcher,3.555555555555556
as4794,angel heart,3.476851851851852
as4795,an american rhapsody,3.525555555555556
as4796,to tokyo,3.5289256198347108
as4797,the white knights,3.4706457925636007
as4798,the little girl who lives down the lane,3.589247311827957
as4799,the history of time travel,3.5921610169491527
as4800,the grand,3.569937369519833
as4801,thartharat,3.581589958158996
as4802,tall tales from the magical garden of antoon krings,3.5129310344827585
as4803,sergeant cooper the police car - real city heroes (rch),3.4479638009049776
as4804,romeo ranjha,3.3885209713024285
as4805,love and friendship,3.567
as4806,lady jane,3.5496828752642706
as4807,journey to royal: a wwii rescue mission,3.519628099173554
as4808,halloween party,3.527054108216433
as4809,fortress 2: re-entry,3.575492341356674
as4810,deepstar six,3.484478935698448
as4811,dark tourist,3.4568421052631577
as4812,cats,3.5968085106382977
as4813,brother nature,3.527292576419214
as4814,aamchya sarkhe aamhich,3.476744186046512
as4815,a haunting on hamilton street,3.547080979284369
as4816,hellkat,3.459758551307848
as4817,100 days to live,3.512948207171315
as4818,viswacharyudu,3.575819672131148
as4819,the way back,3.560483870967742
as4820,the love between us,3.441584158415841
as4821,the groom wore spurs,3.5541666666666667
as4822,the double,3.5420258620689653
as4823,the day of the living dead,3.5672268907563027
as4824,sprinter,3.5514541387024607
as4825,south bureau homicide,3.4826883910386965
as4826,snoop dogg presents the bad girls of comedy,3.488821138211382
as4827,porsche club championship,3.531779661016949
as4828,perfect plan,3.562886597938145
as4829,oorantha anukuntunnaru,3.497797356828194
as4830,one hour nighttime beaches for sleep,3.6279296875
as4831,once upon a time in the apocalypse,3.473267326732673
as4832,norman,3.4957627118644066
as4833,mariah carey's all i want for christmas is you,3.5
as4834,lured,3.5258426966292133
as4835,living with the enemy,3.5518962075848304
as4836,"learn numbers, shapes and colors at the amusement park with max the glow train",3.466531440162272
as4837,learn letters with max the glow train,3.526086956521739
as4838,lavell crawford: home for the holidays,3.641104294478528
as4839,kattumarakaran,3.4671772428884027
as4840,kaalamellam kaathiruppen,3.517857142857143
as4841,hunting and gathering,3.638655462184874
as4842,guava island,3.41511387163561
as4843,frank & fearless,3.520652173913044
as4844,firefly,3.577878103837472
as4845,extreme raheem,3.519916142557652
as4846,doors open,3.521786492374728
as4847,cut the rope - spot the difference 2,3.488977955911824
as4848,creepshow 2,3.514910536779324
as4849,contract lovers,3.524364406779661
as4850,cocomelon and friends holiday special,3.5932377049180326
as4851,cannibal island,3.447191011235955
as4852,brooklyn love stories,3.478902953586498
as4853,bol baby bol,3.510022271714922
as4854,attention please,3.5185185185185186
as4855,ape canyon,3.541749502982108
as4856,afternoon delight,3.569327731092437
as4857,actress wanted,3.5135983263598325
